Agmt Id,Cust Region,Cust State,Asset Model,Asset Fuel Type,Asset Age Months At Seizure,LTV,Loan Amount,Cust Net IRR,Tenure,Cust Cibil Score,App Score Risk,Asset_Health_Index,Predicted_Sold_Amount,DL_Predicted_Sold_Amount,Ensemble_Predicted_Sold_Amount,Lambda_P10,Lambda_P50,Lambda_P90,Calibrated_Lambda,Residual_Value_Forecast_12M,Residual_Value_Forecast_24M,Residual_Value_Forecast_36M,Residual_Risk_Score,Risk_Band,Asset_Risk_Component,Loan_Risk_Component,Segment_Risk_Index,Market_Volatility_Score,Recovery_Ratio,Recovery_Efficiency_Index,Profitability_Score,LGD,Recommended_LTV,Recommended_Pricing,Recommended_Tenure,Target Sold Amount At Liquidation
ASSET_12190,TN II,TN,APACHE,Petrol,19.5,0.8768727502675357,144214,26.53,36,705.0,HIGH RISK,99.5,64737.584537820636,62301.242,63562.074308565905,0.03778435029729947,0.046847555746038674,0.09146664965451864,0.04781280839312337,36473.58269943368,20549.457389088006,11577.700015537557,29.9,Medium,0.4,60.1,90.1,54.3,0.41346434478062066,34.85499297774406,18.84328580069095,0.3029001404451188,0.5,27.9,36.0,68000.0
ASSET_12191,TN I,TN,JUPITER,Petrol,18.7,0.9164907111874949,111986,29.47,36,732.0,VERY HIGH RISK,100.0,57651.81268961951,57280.566,57472.688831722204,0.028572529779022336,0.03993746166026256,0.08936196491945239,0.04016874444364015,35601.81984911786,21985.251069083213,13576.588686170808,31.9,Medium,0.0,59.8,85.2,62.1,0.5769702921679352,43.58362492117855,23.946352699711912,0.12832750157642903,0.5,28.04,30.0,70500.0
ASSET_12192,TN II,TN,MOPEDS,Petrol,13.23333333333333,0.9279756097560976,76094,27.11,35,732.0,MEDIUM RISK,96.5,40101.40072309553,36391.67,38311.496675272356,0.03902936393249063,0.062489939659887056,0.10313635402477499,0.05405349996055029,20963.21562536607,10958.62990896716,5728.680734285607,14.0,Low,2.4,60.4,82.3,0.0,0.5487804878048781,33.94740415516227,21.885273163445436,0.3210519168967546,0.86,26.38,30.0,45000.0
ASSET_12193,TN II,TN,MOPEDS,Petrol,17.56666666666667,0.8503048780487805,69725,23.02,36,667.0,MEDIUM RISK,61.66666666666666,27162.093828951394,24660.81,25955.251678089087,0.043141832347269364,0.0768174428421473,0.13449157917778073,0.06289735418416588,12769.431388073122,6003.1593661939005,2822.2025931069725,48.4,Medium,26.8,61.9,82.3,68.8,0.38414634146341464,33.57707804805253,13.552611550514843,0.32845843903894945,0.5,29.45,30.0,31500.0
ASSET_12194,TN II,TN,JUPITER,Petrol,3.466666666666667,0.9154121863799283,99606,25.6,36,732.0,LOW RISK,100.0,70335.68148771589,67829.43,69126.4410690259,0.02297599320983207,0.0363834452673293,0.08894544374314359,0.1258626956627879,15532.380080596879,3430.048957587164,2176.2,23.2,Low,0.0,59.8,85.2,28.4,0.6157522286554544,30.582714832160235,18.54037968212235,0.3883457033567953,0.675,27.55,30.0,67000.0
ASSET_12195,TN I,TN,MOPEDS,Petrol,16.56666666666667,0.8304927536231884,57304,26.18,36,732.0,LOW RISK,100.0,31381.882283766496,32916.133,32122.141378590422,0.027799418075998453,0.04140248628795627,0.10294645917303681,0.04755789389591648,17734.927536327166,10022.587296539481,5664.091714555598,24.5,Low,0.0,55.5,82.3,59.8,0.5072463768115942,37.9001169489323,20.451057304976825,0.241997661021354,0.86,26.38,30.0,35000.0
ASSET_12196,TN II,TN,TVS,EV,3.5,0.8348220185102707,170570,22.05,36,755.0,ULTRA LOW RISK,100.0,98566.90739272311,99053.47,98801.66766483725,0.052795400485891174,0.08946086562927069,0.16468657102842332,0.20827054786715804,8096.962619021429,4086.38,4086.38,28.1,Medium,0.0,53.8,89.8,38.6,0.5187965876888591,29.317240196702087,12.53628899054657,0.41365519606595824,0.5,24.16,36.0,106000.0
ASSET_12197,TN II,TN,ZEST,Petrol,13.96666666666667,0.9175486907324889,91631,26.44,36,732.0,VERY HIGH RISK,66.66666666666666,55687.17950088426,53524.934,54643.91911731953,0.025433951086886918,0.037854477716141005,0.08696431532015311,0.041818806015599896,33714.37410455238,20411.502817154942,12357.620698005712,39.5,Medium,23.3,59.9,74.3,59.8,0.7009462774745907,44.067839290885516,24.353593039799556,0.11864321418228974,0.506,29.04,30.0,70000.0
ASSET_12198,TN I,TN,MOPEDS,Petrol,13.1,0.9109125035736927,73282,24.43,48,778.0,LOW RISK,100.0,38209.574353541306,36323.918,37299.76465258977,0.037005507970873444,0.06017197309033828,0.10189020998326906,0.05683491004159477,19318.577568137243,9767.380180762108,4938.34058222245,19.9,Low,0.0,55.7,82.3,15.4,0.6090815299133613,36.574260677444876,21.036555749623055,0.2685147864511025,0.86,26.38,30.0,49000.0
ASSET_12199,TN I,TN,MOPEDS,Petrol,7.466666666666667,0.9620253164556962,76000,26.66,29,732.0,VERY HIGH RISK,100.0,43349.98564110014,42152.38,42772.15303673013,0.03605565523581549,0.0533317117742695,0.08586672482313977,0.08037609113469057,16523.659755238972,6298.302702274555,2400.716155929177,31.5,Medium,0.0,62.1,82.3,49.7,0.6075949367088608,31.725468942087797,17.937045433515316,0.36549062115824404,0.5,29.45,30.0,48000.0
ASSET_12200,TN II,TN,NTORQ,Petrol,18.6,0.8065514103730664,106368,26.17,36,732.0,ULTRA LOW RISK,100.0,45687.53032905387,48152.098,46876.65653387938,0.035811486892418455,0.05748664616850051,0.11462818127098805,0.05699285036864155,23055.657797685286,11634.75794501266,5871.339418154691,30.4,Medium,0.0,54.3,96.8,62.1,0.3260539884743706,28.912616659046286,15.518870928700137,0.4217476668190743,0.5,28.34,36.0,43000.0
ASSET_12201,TN I,TN,RAIDER,Petrol,13.53333333333333,0.8556641221374046,112092,21.27,29,756.0,LOW RISK,33.33333333333333,37665.74961897403,41702.383,39613.38024933736,0.04470860913977264,0.07737372647610578,0.11885152509327836,0.09210193151617381,12472.5222559712,4130.1132461022935,2620.0,65.3,High,46.7,54.8,99.4,62.1,0.31297709923664124,23.819483175311397,-6.101754973043319,0.5236103364937721,0.5,28.09,30.0,41000.0
ASSET_12202,TN II,TN,RAIDER,Petrol,4.666666666666667,0.8991984126984127,113299,23.68,36,746.0,LOW RISK,66.66666666666666,57991.28827246438,53978.82,56055.31447845773,0.04241410494693375,0.07747513354371076,0.1370114582285728,0.1662833806897347,7884.4481353439905,2520.0,2520.0,37.4,Medium,23.3,57.8,99.4,0.0,0.5238095238095238,28.322533579367466,11.775255117366862,0.4335493284126507,0.5,27.99,36.0,66000.0
ASSET_12203,TN II,TN,JUPITER,Petrol,15.66666666666667,0.9010403225806451,111729,31.42,35,748.0,LOW RISK,83.33333333333334,51620.30448521393,49925.97,50802.8044011497,0.040176288548782906,0.07293692184530738,0.11003378528079227,0.05593828549417032,26381.306360549028,13482.54978791337,6890.452894910384,26.6,Medium,11.7,57.7,85.2,38.6,0.4032258064516129,27.314344401105682,15.971231221388221,0.45371311197788633,0.5,28.04,30.0,50000.0
ASSET_12204,TN I,TN,RAIDER,Petrol,13.66666666666667,0.815192,101899,24.89,36,715.0,MEDIUM RISK,100.0,40273.40829488722,43048.84,41612.52417360349,0.04084066450313407,0.0652017339305311,0.1137153928285138,0.08287480462988192,14897.50503778416,5510.724464285773,2500.0,29.7,Medium,0.0,56.2,99.4,19.6,0.224,16.009697302366003,7.79976019760541,0.6798060539526799,0.5,27.99,36.0,28000.0
ASSET_12205,TN I,TN,NTORQ,Petrol,13.4,0.8188990761232304,116558,24.99,48,748.0,HIGH RISK,66.66666666666666,50403.445153169974,50059.9,50237.68762374571,0.038984035496619364,0.07906700463162038,0.1454691744535918,0.07747193321932822,19893.56535253283,7851.724048482123,3098.9704178724987,49.1,Medium,23.3,53.6,96.8,54.3,0.29507851196121826,18.965906525174983,-2.1354797922781743,0.6206818694965004,0.5,28.34,36.0,42000.0
ASSET_12206,TN I,TN,JUPITER,Petrol,24.6,0.963576354679803,97803,26.5,36,672.0,VERY HIGH RISK,66.66666666666666,56367.55495905754,54851.28,55635.96804443713,0.018927343460711284,0.025357692425246593,0.06204989755571138,0.023909149276039418,42308.32752919949,31755.760554421387,23835.220801242245,30.6,Medium,23.3,67.2,85.2,29.7,0.5615763546798029,34.65256246580339,18.647368229071677,0.3069487506839321,0.5,28.04,30.0,57000.0
ASSET_12207,TN I,TN,JUPITER,Petrol,28.23333333333333,0.8708012049334066,91927,25.95,36,701.0,HIGH RISK,100.0,32033.94595271423,40137.836,35943.98396094087,0.02680741436795942,0.038111667953860506,0.06587300744776522,0.042238731930537864,19296.64735014137,11623.937915902236,7002.041868778816,19.2,Low,0.0,60.1,85.2,29.7,0.19892768505011083,26.969408984665964,18.706253050111734,0.4606118203066807,0.675,27.55,30.0,21000.0
ASSET_12208,TN I,TN,JUPITER,Petrol,12.1,0.9016640625,115413,26.04,35,781.0,ULTRA LOW RISK,100.0,59376.237497995906,60077.836,59714.749672654885,0.03981024388249939,0.06262241728949866,0.10606282094467749,0.06348232724880122,27718.66955236711,12939.934797641165,6040.762968470309,23.8,Low,0.0,55.0,85.2,24.2,0.46875,26.84347569323276,16.52749442997879,0.4631304861353448,0.675,27.55,30.0,60000.0
ASSET_12209,TN I,TN,JUPITER,Petrol,22.83333333333333,0.9173404498060497,92467,22.17,36,770.0,LOW RISK,53.333333333333336,23949.685387891826,26511.38,25185.67543332934,0.03170304393490088,0.048798162463217665,0.07901408371632374,0.06294189404616476,11253.199171353877,5287.52213397266,2484.4393040176833,53.0,High,32.7,56.7,85.2,59.8,0.17857320013095368,17.519953280124586,-5.968849523067936,0.6496009343975082,0.5,28.46,30.0,18000.0
ASSET_12210,TN II,TN,SPORT,Petrol,9.466666666666667,0.8986704545454546,79083,25.81,35,709.0,MEDIUM RISK,100.0,36531.45534457598,36871.176,36695.366782646415,0.04057913612928685,0.0729658163161027,0.12407040277102659,0.09286934522064352,11986.026789208172,3932.6338585891212,1760.0,25.3,Medium,0.0,60.9,92.9,0.0,0.4659090909090909,26.65349160740057,16.556666753344686,0.4669301678519886,0.5,28.37,30.0,41000.0
ASSET_12211,TN I,TN,MOPEDS,Petrol,26.2,0.9296329113924051,73441,26.53,36,772.0,HIGH RISK,100.0,30895.39155528301,30959.854,30926.493373546815,0.033188471416640594,0.047461247605657564,0.07390519232037693,0.03583361909509983,20097.664273902843,13073.66856133734,8504.511137328725,23.0,Low,0.0,57.1,82.3,54.3,0.45569620253164556,50.94676063513628,26.38,-0.01893521270272558,0.86,26.38,30.0,36000.0
ASSET_12212,TN II,TN,APACHE,Petrol,17.03333333333333,0.9585824561403509,136598,26.93,35,723.0,LOW RISK,66.66666666666666,69745.7483390147,63809.266,66881.45873442586,0.0379743287920859,0.05216414085747634,0.0851620939240883,0.04194631330204439,42161.21419482974,25486.399167187217,15406.495161822371,38.1,Medium,23.3,62.7,90.1,54.3,0.5052631578947369,34.107381405792566,15.789824631213936,0.3178523718841486,0.5,27.9,36.0,72000.0
ASSET_12213,TN II,TN,NTORQ,Petrol,5.966666666666667,0.8849288389513109,118138,23.93,36,741.0,MEDIUM RISK,100.0,64025.03211168148,65314.45,64647.1605617355,0.04324594813865276,0.0896084978996218,0.15790622324179576,0.12315542081660373,14605.659401361232,3331.9044053966236,2670.0,35.6,Medium,0.0,57.5,96.8,54.3,0.5280898876404494,29.094480715105192,13.455270269154889,0.41811038569789616,0.5,28.34,36.0,70500.0
ASSET_12214,TN I,TN,JUPITER,Petrol,26.56666666666667,0.9177433247200689,106550,24.35,29,732.0,MEDIUM RISK,66.66666666666666,40559.26175094998,39460.28,40029.015023895096,0.034548335737534054,0.06689985006249002,0.13246213659340872,0.03958674018794696,25222.167623993497,15684.647900129146,9753.649385669823,28.7,Medium,23.3,59.9,85.2,29.7,0.3359173126614987,37.777519469952345,21.024296175752642,0.24444961060095316,0.5,28.04,30.0,39000.0
ASSET_12215,TN I,TN,JUPITER,Petrol,15.16666666666667,0.8701454545454546,95716,26.92,23,697.0,LOW RISK,100.0,58090.991441615006,60300.473,59157.04085356451,0.0292407486595148,0.04877805343002756,0.1049926975715898,0.04209690768767941,35052.52696697272,21150.949850894664,12762.637056568732,12.6,Low,0.0,60.4,85.2,19.6,0.48727272727272725,36.10789253860042,24.049188919727307,0.27784214922799166,0.675,27.55,30.0,53600.0
ASSET_12216,TN I,TN,JUPITER,Petrol,14.36666666666667,0.9022320637732507,101862,22.09,35,723.0,HIGH RISK,91.66666666666666,55985.717364552365,58597.99,57246.10905142139,0.03629416913904203,0.05160800664637509,0.10312839884152426,0.04882175359712748,31163.126968644072,17346.218431751553,9655.36270428799,24.8,Low,5.8,59.9,85.2,24.2,0.49601417183348095,31.802641890894222,18.52411037788354,0.36394716218211554,0.675,27.55,30.0,56000.0
ASSET_12217,TN I,TN,JUPITER,Petrol,5.1,0.912203125,116762,26.07,29,795.0,MEDIUM RISK,99.0,79319.54184535686,71533.46,75562.84226245142,0.03861355714623588,0.06529217523176134,0.12466961566788683,0.09383249731646894,25725.8046413946,8343.681885322701,2706.1166161327205,25.7,Medium,0.7,54.4,85.2,59.8,0.6484375,35.29992174475179,20.484159776802418,0.2940015651049641,0.5,28.04,30.0,83000.0
ASSET_12218,TN II,TN,JUPITER,Petrol,16.8,0.9617663551401869,102909,27.55,36,735.0,MEDIUM RISK,65.66666666666666,61664.76018406245,57097.7,59461.202112768195,0.02518180617534473,0.03400684450214113,0.07644314115650123,0.03280453657522148,41598.25341192423,28061.646258861147,18930.025329662752,37.3,Medium,24.0,61.8,85.2,59.8,0.616822429906542,43.35943659010879,23.086139696221156,0.13281126819782418,0.5,28.04,30.0,66000.0
ASSET_12219,TN I,TN,JUPITER,Petrol,18.43333333333333,0.8992694948072523,102175,20.08,29,754.0,VERY HIGH RISK,61.66666666666666,36224.89438045509,35414.195,35833.739650997624,0.027465712094001518,0.06013780699689246,0.10439704156517385,0.06201336209294209,17211.645650864775,8177.822215287594,3885.5538593714414,34.7,Medium,26.8,57.1,85.2,0.0,0.2728392888575955,25.415252430845918,10.978185187007066,0.4916949513830816,0.5,28.04,30.0,31000.0
ASSET_12220,TN I,TN,MOPEDS,Petrol,35.83333333333334,0.9239630381635106,66894,25.9,36,640.0,MEDIUM RISK,66.66666666666666,18465.427656741766,21578.416,19967.410176910547,0.02762564379338562,0.04283630868914477,0.060000620412154565,0.03812908684765542,11685.528153735246,7394.985416537798,4679.7892736518315,25.8,Medium,23.3,67.9,82.3,0.0,0.19337283664139007,64.48641179180102,29.45,-0.28972823583602025,0.5,29.45,30.0,14000.0
ASSET_12221,TN II,TN,JUPITER,Petrol,18.86666666666667,0.9184968509713872,96399,27.39,35,725.0,LOW RISK,66.66666666666666,48843.44412821232,48557.082,48705.27646360206,0.033523358047940155,0.053199531883870235,0.093507788628169,0.04054200347420895,30027.574925156936,18460.10804477874,11348.754931901107,38.7,Medium,23.3,60.5,85.2,54.3,0.5145160214572237,39.49909298379074,19.91229796945403,0.2100181403241852,0.5,28.04,30.0,54000.0
ASSET_12222,TN II,TN,RADEON,Petrol,3.933333333333333,0.8171498530852106,83431,26.83,29,732.0,MEDIUM RISK,100.0,52525.97835806046,54647.547,53549.611758164225,0.03229798424809599,0.05438368940852456,0.11944246145406617,0.16897750476894197,6914.203788677905,2042.0,2042.0,29.6,Medium,0.0,54.9,89.4,62.1,0.5484818805093046,32.54224680969759,18.25501011134097,0.3491550638060482,0.5,28.59,30.0,56000.0
ASSET_12223,TN I,TN,NTORQ,Petrol,15.13333333333333,0.8632266698154052,109660,22.82,29,732.0,ULTRA LOW RISK,97.5,48152.18252589851,47149.03,47668.17196410004,0.03901992088465844,0.07720341796006211,0.14302081327300936,0.06410327142185875,22312.05706234473,10338.63605425512,4790.566605476009,27.2,Medium,1.8,57.2,96.8,24.2,0.3070020073208171,23.35469189771843,13.844952392358822,0.5329061620456315,0.5,28.34,36.0,39000.0
ASSET_12224,TN I,TN,MOPEDS,Petrol,21.0,0.8987341772151899,71000,29.35,36,732.0,MEDIUM RISK,100.0,28944.052714854446,29285.83,29108.956167304605,0.033370182827808674,0.04734720372982738,0.09058980669778723,0.04781348107358109,16307.138831209088,9187.475557762942,5176.242625894964,22.7,Low,0.0,58.9,82.3,31.8,0.27848101265822783,22.083741547949824,13.706018662769223,0.5583251690410035,0.86,26.38,30.0,22000.0
ASSET_12225,TN II,TN,JUPITER,Petrol,26.06666666666667,0.8493096313811594,100571,24.58,36,748.0,MEDIUM RISK,64.66666666666666,45586.097163516286,39636.457,42715.46064817321,0.034379181491668236,0.05848877241568584,0.11888231564547883,0.03662120026905764,29375.129472798406,18928.97802697329,12197.604421707552,16.9,Low,24.7,55.1,85.2,0.0,0.38001942321496435,49.36917169500823,27.336780032912785,0.012616566099835413,0.675,27.55,30.0,45000.0
ASSET_12226,TN I,TN,NTORQ,Petrol,35.53333333333333,0.9233408585237044,113293,25.93,36,732.0,MEDIUM RISK,66.66666666666666,36535.98592225542,37673.426,37084.78757749288,0.032428257715334134,0.045116736578931976,0.08584432056747314,0.03409295997617392,24268.571779669237,16120.095334999523,10707.571750356017,26.9,Medium,23.3,60.2,96.8,0.0,0.16300051345161737,45.57261996992207,25.958069543818073,0.08854760060155853,0.5,28.34,36.0,20000.0
ASSET_12227,TN I,TN,MOPEDS,Petrol,28.36666666666667,0.9508860759493671,75120,26.49,36,732.0,VERY HIGH RISK,91.66666666666666,32345.62447105418,31643.693,32006.94991195915,0.02642975638737339,0.038444575979532825,0.08341344103338343,0.03147952161877694,22169.65576525829,15195.057903114031,10414.67612865743,15.7,Low,5.8,61.5,82.3,15.4,0.4936708860759494,52.05413630175383,26.38,-0.04108272603507657,0.86,26.38,30.0,39000.0
ASSET_12228,TN I,TN,MOPEDS,Petrol,4.6,0.8499661202315711,71500,24.11,36,752.0,LOW RISK,100.0,46086.639662081274,44640.11,45388.7038384663,0.042197753337567596,0.07779805968254111,0.1176518192717069,0.13081155274926118,9590.609694137198,1995.801711291975,1682.42,18.7,Low,0.0,54.8,82.3,0.0,0.6894830066214144,39.20349316642559,22.342106444243168,0.2159301366714882,0.86,26.38,30.0,58000.0
ASSET_12229,TN I,TN,NTORQ,Petrol,7.666666666666667,0.9116846600306739,121265,24.44,23,710.0,HIGH RISK,66.66666666666666,52896.74095875297,54534.508,53686.94440017181,0.0451751988828063,0.09108685291110187,0.14863345480747978,0.12027360265228221,12491.62597179951,2949.9117826750653,2660.2400000000002,54.9,High,23.3,61.4,96.8,59.8,0.3759059332992512,23.774428225001188,-0.05567780894869393,0.5245114354999763,0.5,28.74,36.0,50000.0
ASSET_12230,TN II,TN,MOPEDS,Petrol,10.03333333333333,0.8975009009680747,72221,25.86,29,732.0,HIGH RISK,99.9,42372.49390954782,43410.887,42873.50728574234,0.03538710015118158,0.05091913368372562,0.10275050192055663,0.06392417879554521,19676.190045390005,9136.881476194338,4242.823581061245,29.3,Medium,0.1,58.9,82.3,62.1,0.49708583429643716,32.23466838584898,19.0395156741075,0.3553066322830204,0.5,29.45,30.0,40000.0
ASSET_12231,TN II,TN,MOPEDS,Petrol,5.166666666666667,0.8713538461538461,56638,32.28,35,732.0,MEDIUM RISK,66.66666666666666,32585.94522628313,30278.36,31472.559714077845,0.03348591713122514,0.06778277975746202,0.14376575641895845,0.13364636177680805,6554.322306011846,1318.3334285001656,1300.0,46.8,Medium,23.3,57.6,82.3,49.7,0.46153846153846156,24.97668842413747,6.028180364992675,0.5004662315172506,0.5,29.45,30.0,30000.0
ASSET_12232,TN I,TN,ZEST,Petrol,4.666666666666667,0.9231085399562264,89836,23.79,35,732.0,MEDIUM RISK,100.0,62457.27814520004,56306.35,59489.52232671388,0.03819174120667367,0.07753061114178424,0.13247935411902162,0.09503817195929566,19965.877866618088,6382.5432491304655,2040.323926609347,19.8,Low,0.0,60.2,74.3,29.7,0.7192840041512962,38.224212308196364,21.326788074045755,0.2355157538360727,0.886,25.99,30.0,70000.0
ASSET_12233,TN I,TN,JUPITER,Petrol,17.8,0.8677741687920061,111942,21.86,35,711.0,VERY HIGH RISK,35.0,32840.55527135988,37623.215,35148.13566737013,0.036971534493291484,0.06526944991647307,0.12814243985281304,0.07686182357120595,13056.972861651744,5191.280686371008,2579.98,76.9,Critical,75.5,59.1,85.2,54.3,0.31783192117768355,25.015863718455606,-9.535601601015282,0.4996827256308879,0.5,28.89,30.0,41000.0
ASSET_12234,TN II,TN,MOPEDS,Petrol,6.266666666666667,0.9578193548387097,74231,29.7,29,753.0,LOW RISK,100.0,43043.62105303194,45763.14,44355.75839118847,0.0349886101630196,0.0497864928747717,0.09319613441132656,0.09383998272951809,13959.136663506002,4526.977322617981,1550.0,21.8,Low,0.0,60.1,82.3,29.7,0.6451612903225806,34.581973109057714,19.657740275549155,0.30836053781884576,0.86,26.38,30.0,50000.0
ASSET_12235,TN I,TN,RAIDER,Petrol,10.7,0.8608333333333333,123960,25.0,23,732.0,HIGH RISK,96.5,46415.36269131948,52429.773,49317.24929736419,0.050759511900701666,0.09221106769857133,0.1493754870965262,0.10581147688387654,13038.320788416586,3662.533245990311,2880.0,37.0,Medium,2.4,57.0,99.4,49.7,0.3090277777777778,22.86455346811602,7.909769566405853,0.5427089306376796,0.5,27.99,36.0,44500.0
ASSET_12236,TN II,TN,APACHE,Petrol,17.36666666666667,0.8280214065323626,142500,20.94,35,705.0,LOW RISK,100.0,60838.905380719494,58493.86,59707.446128515556,0.05160468770865561,0.09123607563863466,0.14324847816119857,0.0598749786495476,29657.935586212483,14457.741107135056,7047.903833809524,31.2,Medium,0.0,57.7,90.1,59.5,0.23242706148276843,19.245758715922978,8.709353438735935,0.6150848256815404,0.5,27.9,36.0,40000.0
ASSET_12237,TN II,TN,MOPEDS,Petrol,12.7,0.8985559566787004,74670,24.95,29,753.0,MEDIUM RISK,100.0,35400.98277777553,36656.625,36006.81546598937,0.047086490945375536,0.07533845034492617,0.12781719338252068,0.06718937952936842,15807.223632548821,7058.2311383252145,3151.636742801666,23.3,Low,0.0,57.2,82.3,24.2,0.2767749699157641,18.413552374547667,11.660715406539216,0.6317289525090466,0.86,26.38,30.0,23000.0
ASSET_12238,TN II,TN,JUPITER,Petrol,7.366666666666666,0.9466477164020007,103905,27.2,36,732.0,MEDIUM RISK,66.66666666666666,65138.789155800376,59933.43,62627.25868016235,0.02708156003744393,0.045468402498651916,0.07883009867088386,0.07083055159056217,27842.220517484842,11900.578033314985,5086.654544599981,35.7,Medium,23.3,61.3,85.2,24.2,0.6833028124743762,36.83223164036027,18.63821339121723,0.2633553671927946,0.5,28.04,30.0,75000.0
ASSET_12239,TN II,TN,MOPEDS,Petrol,32.03333333333333,0.980704205672768,70189,25.89,29,593.0,VERY HIGH RISK,100.0,29711.551761258554,29919.25,29811.76339247526,0.02333363152221538,0.0299197128406121,0.05889472619433764,0.027444539231177994,21374.560380224986,15376.90912675949,11062.18467591849,27.2,Medium,0.0,74.6,82.3,49.7,0.4191700433142378,66.23978803267829,29.45,-0.32479576065356586,0.5,29.45,30.0,30000.0
ASSET_12240,TN I,TN,MOPEDS,Petrol,6.333333333333333,0.8939156626506024,74195,26.72,29,769.0,LOW RISK,100.0,36172.01213104539,39303.344,37682.845170974644,0.03723412458066633,0.06712620260401428,0.1634744432307317,0.13114025266535784,7497.747501238582,1660.0,1660.0,25.8,Medium,0.0,55.6,82.3,31.8,0.3132530120481928,17.562109074206667,12.712048282290638,0.6487578185158667,0.5,29.45,30.0,26000.0
ASSET_12241,TN II,TN,MOPEDS,Petrol,17.93333333333333,0.9137142788212161,75746,31.14,36,737.0,MEDIUM RISK,100.0,27566.456715369335,32012.303,29711.52849558831,0.03548295435312378,0.06597130505362173,0.09073337444433002,0.061395351420394324,13195.231049154438,6316.158955006144,3023.3547102201555,26.4,Medium,0.0,59.3,82.3,38.6,0.24125743374467726,16.605778811026237,11.817851212221855,0.6678844237794752,0.5,29.45,30.0,20000.0
ASSET_12242,TN I,TN,APACHE,Petrol,8.1,0.8111338398597312,138785,24.45,36,757.0,LOW RISK,99.0,82778.56876024623,73109.14,78113.17221247422,0.04489554536532568,0.06658374240707372,0.11631091088204697,0.08963938079105602,28233.144566124225,9629.430226081371,3422.0,28.2,Medium,0.7,52.5,90.1,31.8,0.581531268264173,36.33108742705575,20.190733308859443,0.27337825145888495,0.5,27.9,36.0,99500.0
ASSET_12243,TN II,TN,MOPEDS,Petrol,4.133333333333334,0.874625763851864,63978,24.18,36,732.0,LOW RISK,85.0,42767.922360150726,33990.84,38533.07547509622,0.036912869059446914,0.07508070877998148,0.1363052989415036,0.12984922084118872,9003.358675877647,1895.3566826063513,1462.98,50.7,High,40.5,57.7,82.3,54.3,0.7382192511175819,41.57555973022081,20.867617566443908,0.16848880539558375,0.5,29.41,24.0,54000.0
ASSET_12244,TN II,TN,SPORT,Petrol,4.533333333333333,0.9189431818181818,80867,23.37,36,753.0,HIGH RISK,100.0,45018.55986936529,49376.383,47121.16216063347,0.03649261029055795,0.07419581875350238,0.12683431650861912,0.1478519047493535,7635.832646870223,1760.0,1760.0,38.9,Medium,0.0,58.2,92.9,59.8,0.6022727272727273,32.55368286570685,14.796765269519927,0.3489263426858631,0.5,28.37,30.0,53000.0
ASSET_12245,TN II,TN,RADEON,Petrol,7.033333333333333,0.8975730191413102,94159,26.98,36,766.0,MEDIUM RISK,100.0,52548.52047372478,57014.55,54703.33028130867,0.02696588069135135,0.04341253226621672,0.12084928154318213,0.09829033705328413,16155.376389581374,4966.765646989931,2098.08,25.8,Medium,0.0,56.0,89.4,29.7,0.4098985739342637,22.73231901373455,14.519876611087025,0.545353619725309,0.5,28.59,30.0,43000.0
ASSET_12246,TN II,TN,MOPEDS,Petrol,12.66666666666667,0.9217538461538461,59914,26.97,36,694.0,MEDIUM RISK,66.66666666666666,32017.225478182678,33241.938,32608.135621949714,0.03165954115877949,0.04489716083931232,0.0769488987844868,0.055903674926220455,16369.665460627897,8369.430620260102,4279.095933623349,45.6,Medium,23.3,63.3,82.3,62.1,0.4,24.95584734700146,6.609732780465325,0.5008830530599708,0.5,29.45,30.0,26000.0
ASSET_12247,TN II,TN,APACHE,Petrol,17.0,0.9044111058486195,141307,24.79,29,732.0,LOW RISK,64.66666666666666,61897.46805620807,61148.77,61536.22861082986,0.042704893274218836,0.06543910048652433,0.14144561789176768,0.05446628307227691,32197.34121600635,16748.161337367783,8711.92768063267,23.6,Low,24.7,59.2,90.1,0.0,0.44802293877446525,37.51741880158645,18.408221674348805,0.249651623968271,0.811,24.3,36.0,70000.0
ASSET_12248,TN I,TN,MOPEDS,Petrol,21.86666666666667,0.9257848101265823,73137,29.84,23,732.0,MEDIUM RISK,100.0,39113.668743051945,33890.848,36593.713594262445,0.030596332616136118,0.04749813547012677,0.10023092363660766,0.03214828638771726,26594.1842182108,18081.93035734514,12294.274671677693,16.3,Low,0.0,60.3,82.3,31.8,0.5253164556962026,85.51059095030084,26.38,-0.5,0.86,26.38,30.0,41500.0
ASSET_12249,TN I,TN,MOPEDS,Petrol,22.3,0.9581499764027602,75118,26.98,36,713.0,HIGH RISK,66.66666666666666,31709.16634545669,29626.316,30704.21364058711,0.029103637248759032,0.04110714990663396,0.041516840518323564,0.0405921692343283,19482.17154145528,11969.882898705499,7354.318603747379,31.0,Medium,23.3,63.5,82.3,29.7,0.39541320680110714,31.744731398611425,18.131733467139085,0.3651053720277715,0.5,29.45,30.0,31000.0
ASSET_12250,TN II,TN,MOPEDS,Petrol,6.2,0.883109375,56519,30.6,35,651.0,LOW RISK,100.0,28937.880952100906,31300.959,30078.04053361163,0.03693426339688691,0.08043021028505876,0.15227381156832162,0.12802122370136082,6227.013301537489,1339.9631687512929,1280.0,41.9,Medium,0.0,64.9,82.3,59.8,0.390625,21.901774919839504,5.903687382825501,0.56196450160321,0.5,29.45,30.0,25000.0
